"","geography","N_cases_epic","date","Level","N_cases_epic_3m","max_grp","scale_age_epic"
"1","Alabama",NA,2023-07-01,"1-4 Years",NA,82,NA
"2","Alabama",NA,2023-07-08,"1-4 Years",NA,82,NA
"3","Alabama",NA,2023-07-15,"1-4 Years",NA,82,NA
"4","Alabama",NA,2023-07-22,"1-4 Years",NA,82,NA
"5","Alabama",NA,2023-07-29,"1-4 Years",NA,82,NA
"6","Alabama",NA,2023-08-05,"1-4 Years",NA,82,NA
"7","Alabama",NA,2023-08-12,"1-4 Years",NA,82,NA
"8","Alabama",NA,2023-08-19,"1-4 Years",NA,82,NA
"9","Alabama",NA,2023-08-26,"1-4 Years",NA,82,NA
"10","Alabama",NA,2023-09-02,"1-4 Years",NA,82,NA
"11","Alabama",NA,2023-09-09,"1-4 Years",NA,82,NA
"12","Alabama",11,2023-09-16,"1-4 Years",NA,82,NA
"13","Alabama",NA,2023-09-23,"1-4 Years",NA,82,NA
"14","Alabama",NA,2023-09-30,"1-4 Years",NA,82,NA
"15","Alabama",24,2023-10-07,"1-4 Years",NA,82,NA
"16","Alabama",29,2023-10-14,"1-4 Years",NA,82,NA
"17","Alabama",48,2023-10-21,"1-4 Years",33.6666666666667,82,41.0569105691057
"18","Alabama",67,2023-10-28,"1-4 Years",48,82,58.5365853658537
"19","Alabama",53,2023-11-04,"1-4 Years",56,82,68.2926829268293
"20","Alabama",58,2023-11-11,"1-4 Years",59.3333333333333,82,72.3577235772358
"21","Alabama",72,2023-11-18,"1-4 Years",61,82,74.390243902439
"22","Alabama",49,2023-11-25,"1-4 Years",59.6666666666667,82,72.7642276422764
"23","Alabama",40,2023-12-02,"1-4 Years",53.6666666666667,82,65.4471544715447
"24","Alabama",48,2023-12-09,"1-4 Years",45.6666666666667,82,55.6910569105691
"25","Alabama",30,2023-12-16,"1-4 Years",39.3333333333333,82,47.9674796747968
"26","Alabama",19,2023-12-23,"1-4 Years",32.3333333333333,82,39.4308943089431
"27","Alabama",12,2023-12-30,"1-4 Years",20.3333333333333,82,24.7967479674797
"28","Alabama",12,2024-01-06,"1-4 Years",14.3333333333333,82,17.479674796748
"29","Alabama",NA,2024-01-13,"1-4 Years",NA,82,NA
"30","Alabama",NA,2024-01-20,"1-4 Years",NA,82,NA
"31","Alabama",NA,2024-01-27,"1-4 Years",NA,82,NA
"32","Alabama",NA,2024-02-03,"1-4 Years",NA,82,NA
"33","Alabama",NA,2024-02-10,"1-4 Years",NA,82,NA
"34","Alabama",NA,2024-02-17,"1-4 Years",NA,82,NA
"35","Alabama",NA,2024-02-24,"1-4 Years",NA,82,NA
"36","Alabama",NA,2024-03-02,"1-4 Years",NA,82,NA
"37","Alabama",NA,2024-03-09,"1-4 Years",NA,82,NA
"38","Alabama",NA,2024-03-16,"1-4 Years",NA,82,NA
"39","Alabama",NA,2024-03-23,"1-4 Years",NA,82,NA
"40","Alabama",NA,2024-03-30,"1-4 Years",NA,82,NA
"41","Alabama",NA,2024-04-06,"1-4 Years",NA,82,NA
"42","Alabama",NA,2024-04-13,"1-4 Years",NA,82,NA
"43","Alabama",NA,2024-04-20,"1-4 Years",NA,82,NA
"44","Alabama",NA,2024-04-27,"1-4 Years",NA,82,NA
"45","Alabama",NA,2024-05-04,"1-4 Years",NA,82,NA
"46","Alabama",NA,2024-05-11,"1-4 Years",NA,82,NA
"47","Alabama",NA,2024-05-18,"1-4 Years",NA,82,NA
"48","Alabama",NA,2024-05-25,"1-4 Years",NA,82,NA
"49","Alabama",NA,2024-06-01,"1-4 Years",NA,82,NA
"50","Alabama",NA,2024-06-08,"1-4 Years",NA,82,NA
"51","Alabama",NA,2024-06-15,"1-4 Years",NA,82,NA
"52","Alabama",NA,2024-06-22,"1-4 Years",NA,82,NA
"53","Alabama",NA,2024-06-29,"1-4 Years",NA,82,NA
"54","Alabama",NA,2024-07-06,"1-4 Years",NA,82,NA
"55","Alabama",NA,2024-07-13,"1-4 Years",NA,82,NA
"56","Alabama",NA,2024-07-20,"1-4 Years",NA,82,NA
"57","Alabama",NA,2024-07-27,"1-4 Years",NA,82,NA
"58","Alabama",NA,2024-08-03,"1-4 Years",NA,82,NA
"59","Alabama",NA,2024-08-10,"1-4 Years",NA,82,NA
"60","Alabama",NA,2024-08-17,"1-4 Years",NA,82,NA
"61","Alabama",NA,2024-08-24,"1-4 Years",NA,82,NA
"62","Alabama",NA,2024-08-31,"1-4 Years",NA,82,NA
"63","Alabama",NA,2024-09-07,"1-4 Years",NA,82,NA
"64","Alabama",NA,2024-09-14,"1-4 Years",NA,82,NA
"65","Alabama",NA,2024-09-21,"1-4 Years",NA,82,NA
"66","Alabama",NA,2024-09-28,"1-4 Years",NA,82,NA
"67","Alabama",NA,2024-10-05,"1-4 Years",NA,82,NA
"68","Alabama",NA,2024-10-12,"1-4 Years",NA,82,NA
"69","Alabama",NA,2024-10-19,"1-4 Years",NA,82,NA
"70","Alabama",16,2024-10-26,"1-4 Years",NA,82,NA
"71","Alabama",19,2024-11-02,"1-4 Years",NA,82,NA
"72","Alabama",29,2024-11-09,"1-4 Years",21.3333333333333,82,26.0162601626016
"73","Alabama",47,2024-11-16,"1-4 Years",31.6666666666667,82,38.6178861788618
"74","Alabama",67,2024-11-23,"1-4 Years",47.6666666666667,82,58.130081300813
"75","Alabama",45,2024-11-30,"1-4 Years",53,82,64.6341463414634
"76","Alabama",65,2024-12-07,"1-4 Years",59,82,71.9512195121951
"77","Alabama",76,2024-12-14,"1-4 Years",62,82,75.609756097561
"78","Alabama",94,2024-12-21,"1-4 Years",78.3333333333333,82,95.5284552845528
"79","Alabama",76,2024-12-28,"1-4 Years",82,82,100
"80","Alabama",57,2025-01-04,"1-4 Years",75.6666666666667,82,92.2764227642276
"81","Alabama",26,2025-01-11,"1-4 Years",53,82,64.6341463414634
"82","Alabama",21,2025-01-18,"1-4 Years",34.6666666666667,82,42.2764227642276
"83","Alabama",NA,2025-01-25,"1-4 Years",NA,82,NA
"84","Alabama",NA,2023-07-01,"18-49 Years",NA,22,NA
"85","Alabama",NA,2023-07-08,"18-49 Years",NA,22,NA
"86","Alabama",NA,2023-07-15,"18-49 Years",NA,22,NA
"87","Alabama",NA,2023-07-22,"18-49 Years",NA,22,NA
"88","Alabama",NA,2023-07-29,"18-49 Years",NA,22,NA
"89","Alabama",NA,2023-08-05,"18-49 Years",NA,22,NA
"90","Alabama",NA,2023-08-12,"18-49 Years",NA,22,NA
"91","Alabama",NA,2023-08-19,"18-49 Years",NA,22,NA
"92","Alabama",NA,2023-08-26,"18-49 Years",NA,22,NA
"93","Alabama",NA,2023-09-02,"18-49 Years",NA,22,NA
"94","Alabama",NA,2023-09-09,"18-49 Years",NA,22,NA
"95","Alabama",NA,2023-09-16,"18-49 Years",NA,22,NA
"96","Alabama",NA,2023-09-23,"18-49 Years",NA,22,NA
"97","Alabama",NA,2023-09-30,"18-49 Years",NA,22,NA
"98","Alabama",NA,2023-10-07,"18-49 Years",NA,22,NA
"99","Alabama",NA,2023-10-14,"18-49 Years",NA,22,NA
"100","Alabama",NA,2023-10-21,"18-49 Years",NA,22,NA
"101","Alabama",NA,2023-10-28,"18-49 Years",NA,22,NA
"102","Alabama",NA,2023-11-04,"18-49 Years",NA,22,NA
"103","Alabama",NA,2023-11-11,"18-49 Years",NA,22,NA
"104","Alabama",NA,2023-11-18,"18-49 Years",NA,22,NA
"105","Alabama",NA,2023-11-25,"18-49 Years",NA,22,NA
"106","Alabama",NA,2023-12-02,"18-49 Years",NA,22,NA
"107","Alabama",NA,2023-12-09,"18-49 Years",NA,22,NA
"108","Alabama",NA,2023-12-16,"18-49 Years",NA,22,NA
"109","Alabama",NA,2023-12-23,"18-49 Years",NA,22,NA
"110","Alabama",NA,2023-12-30,"18-49 Years",NA,22,NA
"111","Alabama",NA,2024-01-06,"18-49 Years",NA,22,NA
"112","Alabama",NA,2024-01-13,"18-49 Years",NA,22,NA
"113","Alabama",NA,2024-01-20,"18-49 Years",NA,22,NA
"114","Alabama",NA,2024-01-27,"18-49 Years",NA,22,NA
"115","Alabama",NA,2024-02-03,"18-49 Years",NA,22,NA
"116","Alabama",NA,2024-02-10,"18-49 Years",NA,22,NA
"117","Alabama",NA,2024-02-17,"18-49 Years",NA,22,NA
"118","Alabama",NA,2024-02-24,"18-49 Years",NA,22,NA
"119","Alabama",NA,2024-03-02,"18-49 Years",NA,22,NA
"120","Alabama",NA,2024-03-09,"18-49 Years",NA,22,NA
"121","Alabama",NA,2024-03-16,"18-49 Years",NA,22,NA
"122","Alabama",NA,2024-03-23,"18-49 Years",NA,22,NA
"123","Alabama",NA,2024-03-30,"18-49 Years",NA,22,NA
"124","Alabama",NA,2024-04-06,"18-49 Years",NA,22,NA
"125","Alabama",NA,2024-04-13,"18-49 Years",NA,22,NA
"126","Alabama",NA,2024-04-20,"18-49 Years",NA,22,NA
"127","Alabama",NA,2024-04-27,"18-49 Years",NA,22,NA
"128","Alabama",NA,2024-05-04,"18-49 Years",NA,22,NA
"129","Alabama",NA,2024-05-11,"18-49 Years",NA,22,NA
"130","Alabama",NA,2024-05-18,"18-49 Years",NA,22,NA
"131","Alabama",NA,2024-05-25,"18-49 Years",NA,22,NA
"132","Alabama",NA,2024-06-01,"18-49 Years",NA,22,NA
"133","Alabama",NA,2024-06-08,"18-49 Years",NA,22,NA
"134","Alabama",NA,2024-06-15,"18-49 Years",NA,22,NA
"135","Alabama",NA,2024-06-22,"18-49 Years",NA,22,NA
"136","Alabama",NA,2024-06-29,"18-49 Years",NA,22,NA
"137","Alabama",NA,2024-07-06,"18-49 Years",NA,22,NA
"138","Alabama",NA,2024-07-13,"18-49 Years",NA,22,NA
"139","Alabama",NA,2024-07-20,"18-49 Years",NA,22,NA
"140","Alabama",NA,2024-07-27,"18-49 Years",NA,22,NA
"141","Alabama",NA,2024-08-03,"18-49 Years",NA,22,NA
"142","Alabama",NA,2024-08-10,"18-49 Years",NA,22,NA
"143","Alabama",NA,2024-08-17,"18-49 Years",NA,22,NA
"144","Alabama",NA,2024-08-24,"18-49 Years",NA,22,NA
"145","Alabama",NA,2024-08-31,"18-49 Years",NA,22,NA
"146","Alabama",NA,2024-09-07,"18-49 Years",NA,22,NA
"147","Alabama",NA,2024-09-14,"18-49 Years",NA,22,NA
"148","Alabama",NA,2024-09-21,"18-49 Years",NA,22,NA
"149","Alabama",NA,2024-09-28,"18-49 Years",NA,22,NA
"150","Alabama",NA,2024-10-05,"18-49 Years",NA,22,NA
"151","Alabama",NA,2024-10-12,"18-49 Years",NA,22,NA
"152","Alabama",NA,2024-10-19,"18-49 Years",NA,22,NA
"153","Alabama",NA,2024-10-26,"18-49 Years",NA,22,NA
"154","Alabama",NA,2024-11-02,"18-49 Years",NA,22,NA
"155","Alabama",NA,2024-11-09,"18-49 Years",NA,22,NA
"156","Alabama",NA,2024-11-16,"18-49 Years",NA,22,NA
"157","Alabama",NA,2024-11-23,"18-49 Years",NA,22,NA
"158","Alabama",NA,2024-11-30,"18-49 Years",NA,22,NA
"159","Alabama",13,2024-12-07,"18-49 Years",NA,22,NA
"160","Alabama",18,2024-12-14,"18-49 Years",NA,22,NA
"161","Alabama",15,2024-12-21,"18-49 Years",15.3333333333333,22,69.6969696969697
"162","Alabama",21,2024-12-28,"18-49 Years",18,22,81.8181818181818
"163","Alabama",30,2025-01-04,"18-49 Years",22,22,100
"164","Alabama",15,2025-01-11,"18-49 Years",22,22,100
"165","Alabama",16,2025-01-18,"18-49 Years",20.3333333333333,22,92.4242424242424
"166","Alabama",NA,2025-01-25,"18-49 Years",NA,22,NA
"167","Alabama",NA,2023-07-01,"5-17 Years",NA,20,NA
"168","Alabama",NA,2023-07-08,"5-17 Years",NA,20,NA
"169","Alabama",NA,2023-07-15,"5-17 Years",NA,20,NA
"170","Alabama",NA,2023-07-22,"5-17 Years",NA,20,NA
"171","Alabama",NA,2023-07-29,"5-17 Years",NA,20,NA
"172","Alabama",NA,2023-08-05,"5-17 Years",NA,20,NA
"173","Alabama",NA,2023-08-12,"5-17 Years",NA,20,NA
"174","Alabama",NA,2023-08-19,"5-17 Years",NA,20,NA
"175","Alabama",NA,2023-08-26,"5-17 Years",NA,20,NA
"176","Alabama",NA,2023-09-02,"5-17 Years",NA,20,NA
"177","Alabama",NA,2023-09-09,"5-17 Years",NA,20,NA
"178","Alabama",NA,2023-09-16,"5-17 Years",NA,20,NA
"179","Alabama",NA,2023-09-23,"5-17 Years",NA,20,NA
"180","Alabama",NA,2023-09-30,"5-17 Years",NA,20,NA
"181","Alabama",NA,2023-10-07,"5-17 Years",NA,20,NA
"182","Alabama",NA,2023-10-14,"5-17 Years",NA,20,NA
"183","Alabama",NA,2023-10-21,"5-17 Years",NA,20,NA
"184","Alabama",NA,2023-10-28,"5-17 Years",NA,20,NA
"185","Alabama",12,2023-11-04,"5-17 Years",NA,20,NA
"186","Alabama",NA,2023-11-11,"5-17 Years",NA,20,NA
"187","Alabama",NA,2023-11-18,"5-17 Years",NA,20,NA
"188","Alabama",NA,2023-11-25,"5-17 Years",NA,20,NA
"189","Alabama",NA,2023-12-02,"5-17 Years",NA,20,NA
"190","Alabama",NA,2023-12-09,"5-17 Years",NA,20,NA
"191","Alabama",NA,2023-12-16,"5-17 Years",NA,20,NA
"192","Alabama",NA,2023-12-23,"5-17 Years",NA,20,NA
"193","Alabama",NA,2023-12-30,"5-17 Years",NA,20,NA
"194","Alabama",NA,2024-01-06,"5-17 Years",NA,20,NA
"195","Alabama",NA,2024-01-13,"5-17 Years",NA,20,NA
"196","Alabama",NA,2024-01-20,"5-17 Years",NA,20,NA
"197","Alabama",NA,2024-01-27,"5-17 Years",NA,20,NA
"198","Alabama",NA,2024-02-03,"5-17 Years",NA,20,NA
"199","Alabama",NA,2024-02-10,"5-17 Years",NA,20,NA
"200","Alabama",NA,2024-02-17,"5-17 Years",NA,20,NA
"201","Alabama",NA,2024-02-24,"5-17 Years",NA,20,NA
"202","Alabama",NA,2024-03-02,"5-17 Years",NA,20,NA
"203","Alabama",NA,2024-03-09,"5-17 Years",NA,20,NA
"204","Alabama",NA,2024-03-16,"5-17 Years",NA,20,NA
"205","Alabama",NA,2024-03-23,"5-17 Years",NA,20,NA
"206","Alabama",NA,2024-03-30,"5-17 Years",NA,20,NA
"207","Alabama",NA,2024-04-06,"5-17 Years",NA,20,NA
"208","Alabama",NA,2024-04-13,"5-17 Years",NA,20,NA
"209","Alabama",NA,2024-04-20,"5-17 Years",NA,20,NA
"210","Alabama",NA,2024-04-27,"5-17 Years",NA,20,NA
"211","Alabama",NA,2024-05-04,"5-17 Years",NA,20,NA
"212","Alabama",NA,2024-05-11,"5-17 Years",NA,20,NA
"213","Alabama",NA,2024-05-18,"5-17 Years",NA,20,NA
"214","Alabama",NA,2024-05-25,"5-17 Years",NA,20,NA
"215","Alabama",NA,2024-06-01,"5-17 Years",NA,20,NA
"216","Alabama",NA,2024-06-08,"5-17 Years",NA,20,NA
"217","Alabama",NA,2024-06-15,"5-17 Years",NA,20,NA
"218","Alabama",NA,2024-06-22,"5-17 Years",NA,20,NA
"219","Alabama",NA,2024-06-29,"5-17 Years",NA,20,NA
"220","Alabama",NA,2024-07-06,"5-17 Years",NA,20,NA
"221","Alabama",NA,2024-07-13,"5-17 Years",NA,20,NA
"222","Alabama",NA,2024-07-20,"5-17 Years",NA,20,NA
"223","Alabama",NA,2024-07-27,"5-17 Years",NA,20,NA
"224","Alabama",NA,2024-08-03,"5-17 Years",NA,20,NA
"225","Alabama",NA,2024-08-10,"5-17 Years",NA,20,NA
"226","Alabama",NA,2024-08-17,"5-17 Years",NA,20,NA
"227","Alabama",NA,2024-08-24,"5-17 Years",NA,20,NA
"228","Alabama",NA,2024-08-31,"5-17 Years",NA,20,NA
"229","Alabama",NA,2024-09-07,"5-17 Years",NA,20,NA
"230","Alabama",NA,2024-09-14,"5-17 Years",NA,20,NA
"231","Alabama",NA,2024-09-21,"5-17 Years",NA,20,NA
"232","Alabama",NA,2024-09-28,"5-17 Years",NA,20,NA
"233","Alabama",NA,2024-10-05,"5-17 Years",NA,20,NA
"234","Alabama",NA,2024-10-12,"5-17 Years",NA,20,NA
"235","Alabama",NA,2024-10-19,"5-17 Years",NA,20,NA
"236","Alabama",NA,2024-10-26,"5-17 Years",NA,20,NA
"237","Alabama",NA,2024-11-02,"5-17 Years",NA,20,NA
"238","Alabama",NA,2024-11-09,"5-17 Years",NA,20,NA
"239","Alabama",NA,2024-11-16,"5-17 Years",NA,20,NA
"240","Alabama",NA,2024-11-23,"5-17 Years",NA,20,NA
"241","Alabama",15,2024-11-30,"5-17 Years",NA,20,NA
"242","Alabama",13,2024-12-07,"5-17 Years",NA,20,NA
"243","Alabama",24,2024-12-14,"5-17 Years",17.3333333333333,20,86.6666666666667
"244","Alabama",23,2024-12-21,"5-17 Years",20,20,100
"245","Alabama",11,2024-12-28,"5-17 Years",19.3333333333333,20,96.6666666666667
"246","Alabama",11,2025-01-04,"5-17 Years",15,20,75
"247","Alabama",NA,2025-01-11,"5-17 Years",NA,20,NA
"248","Alabama",NA,2025-01-18,"5-17 Years",NA,20,NA
"249","Alabama",NA,2025-01-25,"5-17 Years",NA,20,NA
"250","Alabama",NA,2023-07-01,"50-64 Years",NA,18,NA
"251","Alabama",NA,2023-07-08,"50-64 Years",NA,18,NA
"252","Alabama",NA,2023-07-15,"50-64 Years",NA,18,NA
"253","Alabama",NA,2023-07-22,"50-64 Years",NA,18,NA
"254","Alabama",NA,2023-07-29,"50-64 Years",NA,18,NA
"255","Alabama",NA,2023-08-05,"50-64 Years",NA,18,NA
"256","Alabama",NA,2023-08-12,"50-64 Years",NA,18,NA
"257","Alabama",NA,2023-08-19,"50-64 Years",NA,18,NA
"258","Alabama",NA,2023-08-26,"50-64 Years",NA,18,NA
"259","Alabama",NA,2023-09-02,"50-64 Years",NA,18,NA
"260","Alabama",NA,2023-09-09,"50-64 Years",NA,18,NA
"261","Alabama",NA,2023-09-16,"50-64 Years",NA,18,NA
"262","Alabama",NA,2023-09-23,"50-64 Years",NA,18,NA
"263","Alabama",NA,2023-09-30,"50-64 Years",NA,18,NA
"264","Alabama",NA,2023-10-07,"50-64 Years",NA,18,NA
"265","Alabama",NA,2023-10-14,"50-64 Years",NA,18,NA
"266","Alabama",NA,2023-10-21,"50-64 Years",NA,18,NA
"267","Alabama",NA,2023-10-28,"50-64 Years",NA,18,NA
"268","Alabama",NA,2023-11-04,"50-64 Years",NA,18,NA
"269","Alabama",NA,2023-11-11,"50-64 Years",NA,18,NA
"270","Alabama",NA,2023-11-18,"50-64 Years",NA,18,NA
"271","Alabama",11,2023-11-25,"50-64 Years",NA,18,NA
"272","Alabama",13,2023-12-02,"50-64 Years",NA,18,NA
"273","Alabama",15,2023-12-09,"50-64 Years",13,18,72.2222222222222
"274","Alabama",14,2023-12-16,"50-64 Years",14,18,77.7777777777778
"275","Alabama",NA,2023-12-23,"50-64 Years",NA,18,NA
"276","Alabama",NA,2023-12-30,"50-64 Years",NA,18,NA
"277","Alabama",NA,2024-01-06,"50-64 Years",NA,18,NA
"278","Alabama",NA,2024-01-13,"50-64 Years",NA,18,NA
"279","Alabama",NA,2024-01-20,"50-64 Years",NA,18,NA
"280","Alabama",NA,2024-01-27,"50-64 Years",NA,18,NA
"281","Alabama",NA,2024-02-03,"50-64 Years",NA,18,NA
"282","Alabama",NA,2024-02-10,"50-64 Years",NA,18,NA
"283","Alabama",NA,2024-02-17,"50-64 Years",NA,18,NA
"284","Alabama",NA,2024-02-24,"50-64 Years",NA,18,NA
"285","Alabama",NA,2024-03-02,"50-64 Years",NA,18,NA
"286","Alabama",NA,2024-03-09,"50-64 Years",NA,18,NA
"287","Alabama",NA,2024-03-16,"50-64 Years",NA,18,NA
"288","Alabama",NA,2024-03-23,"50-64 Years",NA,18,NA
"289","Alabama",NA,2024-03-30,"50-64 Years",NA,18,NA
"290","Alabama",NA,2024-04-06,"50-64 Years",NA,18,NA
"291","Alabama",NA,2024-04-13,"50-64 Years",NA,18,NA
"292","Alabama",NA,2024-04-20,"50-64 Years",NA,18,NA
"293","Alabama",NA,2024-04-27,"50-64 Years",NA,18,NA
"294","Alabama",NA,2024-05-04,"50-64 Years",NA,18,NA
"295","Alabama",NA,2024-05-11,"50-64 Years",NA,18,NA
"296","Alabama",NA,2024-05-18,"50-64 Years",NA,18,NA
"297","Alabama",NA,2024-05-25,"50-64 Years",NA,18,NA
"298","Alabama",NA,2024-06-01,"50-64 Years",NA,18,NA
"299","Alabama",NA,2024-06-08,"50-64 Years",NA,18,NA
"300","Alabama",NA,2024-06-15,"50-64 Years",NA,18,NA
"301","Alabama",NA,2024-06-22,"50-64 Years",NA,18,NA
"302","Alabama",NA,2024-06-29,"50-64 Years",NA,18,NA
"303","Alabama",NA,2024-07-06,"50-64 Years",NA,18,NA
"304","Alabama",NA,2024-07-13,"50-64 Years",NA,18,NA
"305","Alabama",NA,2024-07-20,"50-64 Years",NA,18,NA
"306","Alabama",NA,2024-07-27,"50-64 Years",NA,18,NA
"307","Alabama",NA,2024-08-03,"50-64 Years",NA,18,NA
"308","Alabama",NA,2024-08-10,"50-64 Years",NA,18,NA
"309","Alabama",NA,2024-08-17,"50-64 Years",NA,18,NA
"310","Alabama",NA,2024-08-24,"50-64 Years",NA,18,NA
"311","Alabama",NA,2024-08-31,"50-64 Years",NA,18,NA
"312","Alabama",NA,2024-09-07,"50-64 Years",NA,18,NA
"313","Alabama",NA,2024-09-14,"50-64 Years",NA,18,NA
"314","Alabama",NA,2024-09-21,"50-64 Years",NA,18,NA
"315","Alabama",NA,2024-09-28,"50-64 Years",NA,18,NA
"316","Alabama",NA,2024-10-05,"50-64 Years",NA,18,NA
"317","Alabama",NA,2024-10-12,"50-64 Years",NA,18,NA
"318","Alabama",NA,2024-10-19,"50-64 Years",NA,18,NA
"319","Alabama",NA,2024-10-26,"50-64 Years",NA,18,NA
"320","Alabama",NA,2024-11-02,"50-64 Years",NA,18,NA
"321","Alabama",NA,2024-11-09,"50-64 Years",NA,18,NA
"322","Alabama",NA,2024-11-16,"50-64 Years",NA,18,NA
"323","Alabama",NA,2024-11-23,"50-64 Years",NA,18,NA
"324","Alabama",NA,2024-11-30,"50-64 Years",NA,18,NA
"325","Alabama",11,2024-12-07,"50-64 Years",NA,18,NA
"326","Alabama",NA,2024-12-14,"50-64 Years",NA,18,NA
"327","Alabama",12,2024-12-21,"50-64 Years",NA,18,NA
"328","Alabama",12,2024-12-28,"50-64 Years",NA,18,NA
"329","Alabama",21,2025-01-04,"50-64 Years",15,18,83.3333333333333
"330","Alabama",20,2025-01-11,"50-64 Years",17.6666666666667,18,98.1481481481482
"331","Alabama",13,2025-01-18,"50-64 Years",18,18,100
"332","Alabama",NA,2025-01-25,"50-64 Years",NA,18,NA
"333","Alabama",NA,2023-07-01,"65-74 Years",NA,16.3333333333333,NA
"334","Alabama",NA,2023-07-08,"65-74 Years",NA,16.3333333333333,NA
"335","Alabama",NA,2023-07-15,"65-74 Years",NA,16.3333333333333,NA
"336","Alabama",NA,2023-07-22,"65-74 Years",NA,16.3333333333333,NA
"337","Alabama",NA,2023-07-29,"65-74 Years",NA,16.3333333333333,NA
"338","Alabama",NA,2023-08-05,"65-74 Years",NA,16.3333333333333,NA
"339","Alabama",NA,2023-08-12,"65-74 Years",NA,16.3333333333333,NA
"340","Alabama",NA,2023-08-19,"65-74 Years",NA,16.3333333333333,NA
"341","Alabama",NA,2023-08-26,"65-74 Years",NA,16.3333333333333,NA
"342","Alabama",NA,2023-09-02,"65-74 Years",NA,16.3333333333333,NA
"343","Alabama",NA,2023-09-09,"65-74 Years",NA,16.3333333333333,NA
"344","Alabama",NA,2023-09-16,"65-74 Years",NA,16.3333333333333,NA
"345","Alabama",NA,2023-09-23,"65-74 Years",NA,16.3333333333333,NA
"346","Alabama",NA,2023-09-30,"65-74 Years",NA,16.3333333333333,NA
"347","Alabama",NA,2023-10-07,"65-74 Years",NA,16.3333333333333,NA
"348","Alabama",NA,2023-10-14,"65-74 Years",NA,16.3333333333333,NA
"349","Alabama",NA,2023-10-21,"65-74 Years",NA,16.3333333333333,NA
"350","Alabama",NA,2023-10-28,"65-74 Years",NA,16.3333333333333,NA
"351","Alabama",NA,2023-11-04,"65-74 Years",NA,16.3333333333333,NA
"352","Alabama",NA,2023-11-11,"65-74 Years",NA,16.3333333333333,NA
"353","Alabama",NA,2023-11-18,"65-74 Years",NA,16.3333333333333,NA
"354","Alabama",NA,2023-11-25,"65-74 Years",NA,16.3333333333333,NA
"355","Alabama",12,2023-12-02,"65-74 Years",NA,16.3333333333333,NA
"356","Alabama",NA,2023-12-09,"65-74 Years",NA,16.3333333333333,NA
"357","Alabama",11,2023-12-16,"65-74 Years",NA,16.3333333333333,NA
"358","Alabama",14,2023-12-23,"65-74 Years",NA,16.3333333333333,NA
"359","Alabama",12,2023-12-30,"65-74 Years",12.3333333333333,16.3333333333333,75.5102040816327
"360","Alabama",NA,2024-01-06,"65-74 Years",NA,16.3333333333333,NA
"361","Alabama",NA,2024-01-13,"65-74 Years",NA,16.3333333333333,NA
"362","Alabama",NA,2024-01-20,"65-74 Years",NA,16.3333333333333,NA
"363","Alabama",NA,2024-01-27,"65-74 Years",NA,16.3333333333333,NA
"364","Alabama",NA,2024-02-03,"65-74 Years",NA,16.3333333333333,NA
"365","Alabama",NA,2024-02-10,"65-74 Years",NA,16.3333333333333,NA
"366","Alabama",NA,2024-02-17,"65-74 Years",NA,16.3333333333333,NA
"367","Alabama",NA,2024-02-24,"65-74 Years",NA,16.3333333333333,NA
"368","Alabama",NA,2024-03-02,"65-74 Years",NA,16.3333333333333,NA
"369","Alabama",NA,2024-03-09,"65-74 Years",NA,16.3333333333333,NA
"370","Alabama",NA,2024-03-16,"65-74 Years",NA,16.3333333333333,NA
"371","Alabama",NA,2024-03-23,"65-74 Years",NA,16.3333333333333,NA
"372","Alabama",NA,2024-03-30,"65-74 Years",NA,16.3333333333333,NA
"373","Alabama",NA,2024-04-06,"65-74 Years",NA,16.3333333333333,NA
"374","Alabama",NA,2024-04-13,"65-74 Years",NA,16.3333333333333,NA
"375","Alabama",NA,2024-04-20,"65-74 Years",NA,16.3333333333333,NA
"376","Alabama",NA,2024-04-27,"65-74 Years",NA,16.3333333333333,NA
"377","Alabama",NA,2024-05-04,"65-74 Years",NA,16.3333333333333,NA
"378","Alabama",NA,2024-05-11,"65-74 Years",NA,16.3333333333333,NA
"379","Alabama",NA,2024-05-18,"65-74 Years",NA,16.3333333333333,NA
"380","Alabama",NA,2024-05-25,"65-74 Years",NA,16.3333333333333,NA
"381","Alabama",NA,2024-06-01,"65-74 Years",NA,16.3333333333333,NA
"382","Alabama",NA,2024-06-08,"65-74 Years",NA,16.3333333333333,NA
"383","Alabama",NA,2024-06-15,"65-74 Years",NA,16.3333333333333,NA
"384","Alabama",NA,2024-06-22,"65-74 Years",NA,16.3333333333333,NA
"385","Alabama",NA,2024-06-29,"65-74 Years",NA,16.3333333333333,NA
"386","Alabama",NA,2024-07-06,"65-74 Years",NA,16.3333333333333,NA
"387","Alabama",NA,2024-07-13,"65-74 Years",NA,16.3333333333333,NA
"388","Alabama",NA,2024-07-20,"65-74 Years",NA,16.3333333333333,NA
