"","state","date","percent_visits_rsv","rsv_ww","hosp_rate","age","N_epic","search_volume","search_volume_vax","percent_visits_rsv_3m","rsv_ww_3m","hosp_rate_3m","N_epic_3m","google_3m","MMWRyear","MMWRweek","epiyr","epiwk"
"177","Alaska",2025-01-18,0.9,15.63467309,NA,NA,NA,2685.7,0,61.1205432937182,76.893301743989,NA,NA,80.0621315630485,2025,3,2024,29
"178","Alaska",2025-01-25,NA,8.315640703,NA,NA,NA,2281.98,0,NA,59.2141842015825,NA,NA,65.3283177646937,2025,4,2024,30
"179","Alaska",2025-02-01,NA,NA,NA,NA,NA,2856.21,0,NA,NA,NA,NA,69.9238369993815,2025,5,2024,31
"180","Alaska",2025-02-08,NA,NA,NA,NA,NA,1873.37,0,NA,NA,NA,NA,62.6638639540412,2025,6,2024,32
"181","Alaska",2025-02-15,NA,NA,NA,NA,NA,1756.7,0,NA,NA,NA,NA,57.9693203064394,2025,7,2024,33
"182","Alaska",2025-02-22,NA,NA,NA,NA,NA,2558.36,0,NA,NA,NA,NA,55.307368917774,2025,8,2024,34
"183","Alaska",2025-02-22,NA,NA,NA,NA,NA,2558.81,0,NA,NA,NA,NA,61.4332979419367,2025,8,2024,34
"184","Alaska",2025-03-01,NA,NA,NA,NA,NA,2016.43,229.47,NA,NA,NA,NA,63.7545624515156,2025,9,2024,35
"185","Alaska",2025-03-01,NA,NA,NA,NA,NA,2042.55,229.47,NA,NA,NA,NA,59.1446542904025,2025,9,2024,35
"186","Alaska",2025-03-08,NA,NA,NA,NA,NA,1647.72,189.56,NA,NA,NA,NA,51.0020412613637,2025,10,2024,36
"187","Alaska",2025-03-08,NA,NA,NA,NA,NA,1626.59,189.56,NA,NA,NA,NA,47.5179548777567,2025,10,2024,36
"188","Alaska",2025-03-15,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2025,11,2024,37
"189","Arizona",2023-07-01,0.01,NA,NA,"Total",NA,283.08,0,NA,NA,NA,NA,NA,2023,26,2022,52
"190","Arizona",2023-07-08,0.01,NA,NA,"Total",NA,151.72,0,NA,NA,NA,NA,NA,2023,27,2023,1
"191","Arizona",2023-07-15,0.01,NA,NA,"Total",NA,238.14,0,1.02040816326531,NA,NA,NA,7.37859053065897,2023,28,2023,2
"192","Arizona",2023-07-22,0.01,NA,NA,"Total",NA,269.71,0,1.02040816326531,NA,NA,NA,7.23199238610684,2023,29,2023,3
"193","Arizona",2023-07-29,0.02,NA,NA,"Total",NA,219.09,0,1.36054421768708,NA,NA,NA,7.97068475697273,2023,30,2023,4
"194","Arizona",2023-08-05,0.03,NA,NA,"Total",NA,441.14,129.89,2.04081632653061,NA,NA,NA,10.1965204595967,2023,31,2023,5
"195","Arizona",2023-08-12,0.02,NA,NA,"Total",NA,742.92,352.9,2.38095238095238,NA,NA,NA,15.3851298824474,2023,32,2023,6
"196","Arizona",2023-08-19,0.02,NA,NA,"Total",NA,941.47,408.34,2.38095238095238,NA,NA,NA,23.3058155714203,2023,33,2023,7
"197","Arizona",2023-08-26,0.03,NA,NA,"Total",NA,1037.4,486.82,2.38095238095238,NA,NA,NA,29.8436323007137,2023,34,2023,8
"198","Arizona",2023-09-02,0.02,NA,NA,"Total",NA,1090.3,519.05,2.38095238095238,NA,NA,NA,33.6525525291743,2023,35,2023,9
"199","Arizona",2023-09-09,0.03,NA,NA,"Total",NA,1136.27,644.75,2.72108843537415,NA,NA,NA,35.7884776270618,2023,36,2023,10
"200","Arizona",2023-09-16,0.03,NA,NA,"Total",NA,1254.25,625.77,2.72108843537415,NA,NA,NA,38.1661745340273,2023,37,2023,11
"201","Arizona",2023-09-23,0.05,NA,NA,"Total",NA,1571.68,708.89,3.74149659863946,NA,NA,NA,43.4443656203777,2023,38,2023,12
"202","Arizona",2023-09-30,0.04,NA,NA,"Total",11,1497.85,637.03,4.08163265306122,NA,NA,NA,47.4089847009431,2023,39,2023,13
"203","Arizona",2023-10-07,0.04,NA,NA,"Total",14,1352.49,694.95,4.42176870748299,NA,NA,NA,48.4861576045183,2023,40,2023,14
"204","Arizona",2023-10-14,0.06,1.650445939,NA,"Total",14,1267.77,689.63,4.76190476190476,NA,NA,7.66208251473477,45.1538732282403,2023,41,2023,15
"205","Arizona",2023-10-21,0.09,1.147230498,NA,"Total",26,1384.46,600.01,6.4625850340136,NA,NA,10.6090373280943,43.9105850000603,2023,42,2023,16
"206","Arizona",2023-10-28,0.11,1.518181879,NA,"Total",20,1371.1,610.54,8.84353741496599,3.33716004439677,NA,11.7878192534381,44.1146382139807,2023,43,2023,17
"207","Arizona",2023-11-04,0.14,1.246316199,NA,"Total",24,1326.19,525.87,11.5646258503401,3.02467397040294,NA,13.7524557956778,44.755196449189,2023,44,2023,18
"208","Arizona",2023-11-11,0.17,1.106833591,NA,"Total",28,1629.95,453.65,14.2857142857143,2.99343778652317,NA,14.1453831041257,47.4469225902587,2023,45,2023,19
"209","Arizona",2023-11-18,0.27,1.340125453,NA,"Total",65,1778.36,549.24,19.7278911564626,2.8557588482938,NA,22.9862475442043,51.912409527454,2023,46,2023,20
"210","Arizona",2023-11-25,0.41,1.252475981,NA,"Total",69,1689.78,391.84,28.9115646258503,2.86052178925884,NA,31.8271119842829,55.8990676708877,2023,47,2023,21
"211","Arizona",2023-12-02,0.41,2.103507055,NA,"Total",69,1907.25,470.07,37.0748299319728,3.63118167145209,NA,39.8821218074656,58.9395811700878,2023,48,2023,22
"212","Arizona",2023-12-09,0.45,2.572267629,NA,"Total",81,2058.29,399.34,43.1972789115646,4.58391351242092,NA,43.0255402750491,62.008931851051,2023,49,2023,23
"213","Arizona",2023-12-16,0.61,NA,NA,"Total",115,2547.03,529.74,50,NA,NA,52.0628683693517,71.408427693782,2023,50,2023,24
"214","Arizona",2023-12-23,0.89,3.114118004,NA,"Total",154,2858.4,415.47,66.3265306122449,NA,NA,68.762278978389,81.8375096078253,2023,51,2023,25
"215","Arizona",2023-12-30,1.03,NA,NA,"Total",175,3220.7,385.71,86.0544217687075,NA,NA,87.229862475442,94.5829957117027,2023,52,2023,26
"216","Arizona",2024-01-06,1.02,8.396844528,NA,"Total",167,3041.07,471.03,100,NA,NA,97.4459724950884,100,2024,1,2023,27
"217","Arizona",2024-01-13,0.73,9.279218505,NA,"Total",167,2462.25,452.04,94.5578231292517,NA,NA,100,95.6563309675149,2024,2,2023,28
"218","Arizona",2024-01-20,0.69,25.12533266,NA,"Total",141,2134.69,282.77,82.9931972789116,33.0954116407318,NA,93.3202357563851,83.7485485467924,2024,3,2023,29
"219","Arizona",2024-01-27,0.68,16.94316288,NA,"Total",163,1860.66,303.07,71.4285714285714,39.7036990410055,NA,92.5343811394892,70.8056977008104,2024,4,2023,30
"220","Arizona",2024-02-03,0.67,4.665329161,NA,"Total",123,1572.23,252.63,69.3877551020408,36.1360918489475,NA,83.8899803536346,61.0468883803701,2024,5,2023,31
"221","Arizona",2024-02-10,0.58,39.99220662,NA,"Total",112,1364.08,196.4,65.6462585034014,47.6316355234157,NA,78.1925343811395,52.5973748296358,2024,6,2023,32
"222","Arizona",2024-02-17,0.45,75.72669661,NA,"Total",81,1318.88,205.37,57.8231292517007,93.0849487855664,NA,62.0825147347741,46.6569153864456,2024,7,2023,33
"223","Arizona",2024-02-24,0.41,13.60837681,NA,"Total",97,1109.85,133.21,48.9795918367347,100,NA,56.9744597249509,41.5870537500946,2024,8,2023,34
"224","Arizona",2024-03-02,0.33,1.225397673,NA,"Total",74,955.7,125.35,40.4761904761905,70.0242602063465,NA,49.5088408644401,37.1092863400573,2024,9,2023,35
"225","Arizona",2024-03-09,0.21,6.625245855,NA,"Total",57,700.51,82.06,32.312925170068,16.5928026409918,NA,44.7937131630648,30.329039919212,2024,10,2023,36
"226","Arizona",2024-03-09,0.21,6.625245855,NA,"Total",57,690.31,82.06,25.5102040816327,11.1932218620253,NA,36.9351669941061,25.7289063690699,2024,10,2023,36
"227","Arizona",2024-03-16,0.18,4.962291268,NA,"Total",41,581.48,147.6,20.4081632653061,14.0827078187734,NA,30.4518664047151,21.6256933807155,2024,11,2023,37
"228","Arizona",2024-03-16,0.18,4.962291268,NA,"Total",41,577.41,147.6,19.3877551020408,12.7968580069737,NA,27.3084479371316,20.275937838878,2024,11,2023,37
"229","Arizona",2024-03-23,0.15,7.194511207,NA,"Total",42,597.76,109.41,17.3469387755102,13.2370322314868,NA,24.3614931237721,19.2611541232236,2024,12,2023,38
"230","Arizona",2024-03-23,0.15,7.194511207,NA,"Total",42,587.35,109.41,16.3265306122449,14.9630562677996,NA,24.5579567779961,19.3255169585655,2024,12,2023,38
"231","Arizona",2024-03-30,0.12,1.431174371,NA,"Total",18,587.19,0,14.2857142857143,12.2326834524834,NA,20.0392927308448,19.4327518017756,2024,13,2023,39
"232","Arizona",2024-03-30,0.12,1.431174371,NA,"Total",18,580.74,0,13.265306122449,7.77628660085442,NA,15.3241650294695,19.2461324734078,2024,13,2023,39
"233","Arizona",2024-04-06,0.09,1.218966591,NA,"Total",24,463.9,64.89,11.2244897959184,3.15580388896888,NA,11.7878192534381,17.8925392838072,2024,14,2023,40
"234","Arizona",2024-04-06,0.09,1.218966591,NA,"Total",24,462.39,64.89,10.2040816326531,2.99171802871236,NA,12.9666011787819,16.5241437385487,2024,14,2023,40
"235","Arizona",2024-04-13,0.08,1.320879327,NA,"Total",NA,388.59,0,8.84353741496599,2.90643436391566,NA,NA,14.4172751165823,2024,15,2023,41
"236","Arizona",2024-04-13,0.08,1.320879327,NA,"Total",NA,386.79,0,8.50340136054422,2.98523655937549,NA,NA,13.571786490822,2024,15,2023,41
"237","Arizona",2024-04-20,0.05,1.446016689,NA,"Total",18,392.63,71.41,7.14285714285714,3.16079897585079,NA,NA,12.8068884680878,2024,16,2023,42
"238","Arizona",2024-04-20,0.05,1.446016689,NA,"Total",18,390.38,71.41,6.12244897959184,3.25755919686626,NA,NA,12.8265152952193,2024,16,2023,42
"239","Arizona",2024-04-27,0.03,1.245101534,NA,"Total",NA,480.53,93.03,4.42176870748299,3.19896537739015,NA,NA,13.8543470132684,2024,17,2023,43
"240","Arizona",2024-04-27,0.03,1.245101534,NA,"Total",NA,483.88,93.03,3.74149659863946,3.04361133689857,NA,NA,14.8548766086597,2024,17,2023,43
"241","Arizona",2024-05-04,0.03,1.128946502,NA,"Total",11,275.27,0,3.06122448979592,2.79844250097939,NA,NA,13.5927290829009,2024,18,2023,44
"242","Arizona",2024-05-04,0.03,1.128946502,NA,"Total",11,274.12,0,3.06122448979592,2.7086277055518,NA,NA,11.329503726356,2024,18,2023,44
"243","Arizona",2024-05-11,0.03,1.092158923,NA,"Total",11,288.47,77.57,3.06122448979592,2.59036757439254,NA,6.48330058939096,9.18689015665278,2024,19,2023,45
"244","Arizona",2024-05-11,0.03,1.092158923,NA,"Total",11,288.46,77.57,3.06122448979592,2.56192223866088,NA,6.48330058939096,9.33151465378386,2024,19,2023,45
"245","Arizona",2024-05-18,0.02,1.090822491,NA,"Total",NA,251.85,0,2.72108843537415,2.53244353085213,NA,NA,9.08733060896891,2024,20,2023,46
"246","Arizona",2024-05-18,0.02,1.090822491,NA,"Total",NA,253.03,0,2.38095238095238,2.53141015877504,NA,NA,8.69874136118077,2024,20,2023,46
"247","Arizona",2024-05-25,0.02,1.06699351,NA,"Total",NA,248.29,0,2.04081632653061,2.51195145447675,NA,NA,8.2582890450507,2024,21,2023,47
"248","Arizona",2024-05-25,0.02,1.06699351,NA,"Total",NA,248.98,0,2.04081632653061,2.49352612225556,NA,NA,8.22682033339291,2024,21,2023,47
"249","Arizona",2024-06-01,0.01,0.993117804,NA,"Total",NA,206.5,0,1.70068027210884,2.41797772521993,NA,NA,7.71663247505255,2024,22,2023,48
"250","Arizona",2024-06-01,0.01,0.993117804,NA,"Total",NA,207.39,0,1.36054421768708,2.36085466040549,NA,NA,7.26817592215934,2024,22,2023,48
"251","Arizona",2024-06-08,0.02,0.952824877,NA,"Total",NA,339.65,0,1.36054421768708,2.27257581238156,NA,NA,8.26234598697173,2024,23,2023,49
"252","Arizona",2024-06-08,0.02,0.952824877,NA,"Total",NA,339.46,0,1.70068027210884,2.24142002917206,NA,NA,9.72021354865096,2024,23,2023,49
"253","Arizona",2024-06-15,0.01,1.284807251,NA,"Total",NA,256.71,92.81,1.70068027210884,2.46696366305177,NA,NA,10.2609929420175,2024,24,2023,50
"254","Arizona",2024-06-15,0.01,1.284807251,NA,"Total",NA,256.93,92.81,1.36054421768708,2.72366308014097,NA,NA,9.353992304968,2024,24,2023,50
"255","Arizona",2024-06-22,0,1.068793747,NA,"Total",NA,201.35,0,0.680272108843538,2.8133339291406,NA,NA,7.83965649763107,2024,25,2023,51
"256","Arizona",2024-06-22,0,1.068793747,NA,"Total",NA,201.06,0,0.340136054421769,2.64630536105103,NA,NA,7.22947050329106,2024,25,2023,51
"257","Arizona",2024-06-29,0.01,1.176526211,NA,"Total",NA,262.4,101.36,0.340136054421769,2.56257898872919,NA,NA,7.28944745547506,2024,26,2023,52
"258","Arizona",2024-06-29,0.01,1.176526211,NA,"Total",NA,261.66,101.36,0.680272108843538,2.64588118449692,NA,NA,7.95072898860438,2024,26,2023,52
"259","Arizona",2024-07-06,0.01,14.04233175,NA,"Total",NA,241.46,80.04,1.02040816326531,12.6774367843575,NA,NA,8.39370318755023,2024,27,2024,1
"260","Arizona",2024-07-06,0.01,14.04233175,NA,"Total",NA,243.02,80.04,1.02040816326531,22.6256901884504,NA,NA,8.18120714855096,2024,27,2024,1
"261","Arizona",2024-07-13,0.01,19.14988252,NA,"Total",NA,283.73,89.99,1.02040816326531,36.5232656291779,NA,NA,8.42319825178697,2024,28,2024,2
"262","Arizona",2024-07-13,0.01,19.14988252,NA,"Total",NA,282.5,89.99,1.02040816326531,40.4725876658126,NA,NA,8.87318986378543,2024,28,2024,2
"263","Arizona",2024-07-20,0,7.861491461,NA,"Total",NA,171.39,0,0.680272108843538,35.69336375645,NA,NA,8.08778783728812,2024,29,2024,3
"264","Arizona",2024-07-20,0,7.861491461,NA,"Total",NA,173.14,0,0.340136054421769,26.9648178104527,NA,NA,6.87520079121332,2024,29,2024,3
"265","Arizona",2024-07-27,0,6.954094373,NA,"Total",NA,201.35,81.09,0,17.5346433389662,NA,NA,5.98541474555847,2024,30,2024,4
"266","Arizona",2024-07-27,0,6.954094373,NA,"Total",NA,201.03,81.09,0,16.8330148134769,NA,NA,6.31040868755736,2024,30,2024,4
"267","Arizona",2024-08-03,0,1.53951493,NA,"Total",NA,229.05,0,0,11.9446598360548,NA,NA,6.92344550595,2024,31,2024,5
"268","Arizona",2024-08-03,0,1.53951493,NA,"Total",NA,228.26,0,0,7.75793338412192,NA,NA,7.21850579539636,2024,31,2024,5
"269","Arizona",2024-08-10,0,1.047000528,NA,"Total",NA,328.69,112.85,0,3.19037900335014,NA,NA,8.61826040523367,2024,32,2024,6
"270","Arizona",2024-08-10,0,1.047000528,NA,"Total",NA,324.42,112.85,0,2.80955107451125,NA,NA,9.66396459715115,2024,32,2024,6
"271","Arizona",2024-08-17,0.01,1.096481619,NA,"Total",NA,393.26,157.25,0.340136054421769,2.46698351191891,NA,NA,11.4731413997765,2024,33,2024,7
"272","Arizona",2024-08-17,0.01,1.096481619,NA,"Total",NA,394.87,157.25,0.680272108843538,2.50524387816546,NA,NA,12.1987857682477,2024,33,2024,7
"273","Arizona",2024-08-24,0.01,1.122076221,NA,"Total",NA,466.25,209.64,1.02040816326531,2.56329481140768,NA,NA,13.7539102889529,2024,34,2024,8
"274","Arizona",2024-08-24,0.01,1.122076221,NA,"Total",NA,467.31,209.64,1.02040816326531,2.58308537840335,NA,NA,14.5658469085554,2024,34,2024,8
"275","Arizona",2024-08-31,0.01,1.085796309,NA,"Total",NA,418.07,198.94,1.02040816326531,2.57482315407087,NA,NA,14.8202281317125,2024,35,2024,9
"276","Arizona",2024-08-31,0.01,1.085796309,NA,"Total",NA,417.7,198.94,1.02040816326531,2.54677036274272,NA,NA,14.2878915634248,2024,35,2024,9
"277","Arizona",2024-09-07,0.01,1.046088518,NA,"Total",NA,676.9,281.31,1.02040816326531,2.48801423412353,NA,NA,16.5859846910748,2024,36,2024,10
"278","Arizona",2024-09-07,0.01,1.046088518,NA,"Total",NA,676.19,281.31,1.02040816326531,2.4573108968325,NA,NA,19.4161950928546,2024,36,2024,10
"279","Arizona",2024-09-14,0.01,1.042096664,NA,"Total",NA,813.17,360.69,1.02040816326531,2.42352093002388,NA,NA,23.7524081239714,2024,37,2024,11
"280","Arizona",2024-09-14,0.01,1.042096664,NA,"Total",NA,813.23,360.69,1.02040816326531,2.4204343005063,NA,NA,25.2472267512557,2024,37,2024,11
"281","Arizona",2024-09-21,0.01,1.06002499,NA,"Total",NA,750.28,311.8,1.02040816326531,2.43121042755056,NA,NA,26.059601959174,2024,38,2024,12
"282","Arizona",2024-09-21,0.01,1.06002499,NA,"Total",NA,759.07,311.8,1.02040816326531,2.44507318411241,NA,NA,25.4664112620708,2024,38,2024,12
"283","Arizona",2024-09-28,0.01,1.072102022,NA,"Total",NA,878.42,428.04,1.02040816326531,2.46827428908479,NA,NA,26.1812005697262,2024,39,2024,13
"284","Arizona",2024-09-28,0.01,1.072102022,NA,"Total",NA,879.62,428.04,1.02040816326531,2.47761263749532,NA,NA,27.5993758888266,2024,39,2024,13
"285","Arizona",2024-10-05,0.01,1.123989549,NA,"Total",NA,825.71,429.86,1.02040816326531,2.52707208563357,NA,NA,28.3300640229294,2024,40,2024,14
"286","Arizona",2024-10-05,0.01,1.123989549,NA,"Total",NA,836.51,429.86,1.02040816326531,2.5671931853613,NA,NA,27.8705331150625,2024,40,2024,14
"287","Arizona",2024-10-12,0.01,1.092203746,NA,"Total",NA,707.16,322.24,1.02040816326531,2.58273648295001,NA,NA,25.9795595915427,2024,41,2024,15
"288","Arizona",2024-10-12,0.01,1.092203746,NA,"Total",NA,708.58,322.24,1.02040816326531,2.55815868081099,NA,NA,24.6952633558366,2024,41,2024,15
"289","Arizona",2024-10-19,0.02,1.234820349,NA,"Total",NA,718.6,321.73,1.36054421768708,2.64385660932671,NA,NA,23.4024146479726,2024,42,2024,16
"290","Arizona",2024-10-19,0.02,1.234820349,NA,"Total",NA,719.94,321.73,1.70068027210884,2.75413233998144,NA,NA,23.5425436148668,2024,42,2024,16
"291","Arizona",2024-10-26,0.01,1.121539559,NA,"Total",NA,770.29,300.55,1.70068027210884,2.77681573128985,NA,NA,24.2191757390487,2024,43,2024,17
"292","Arizona",2024-10-26,0.01,1.121539559,NA,"Total",NA,772.26,300.55,1.36054421768708,2.68922339194353,NA,NA,24.8075419646783,2024,43,2024,17
"293","Arizona",2024-11-02,0.01,1.080064634,NA,"Total",NA,667.95,330.17,1.02040816326531,2.56956131063158,NA,NA,24.2374868012329,2024,44,2024,18
"294","Arizona",2024-11-02,0.01,1.080064634,NA,"Total",NA,670.03,330.17,1.02040816326531,2.53749156866595,NA,NA,23.1381651877103,2024,44,2024,18
"295","Arizona",2024-11-09,0.05,3.024860714,NA,"Total",NA,617.45,255.98,2.38095238095238,4.00920051855751,NA,NA,21.4407187585319,2024,45,2024,19
"296","Arizona",2024-11-09,0.05,3.024860714,NA,"Total",NA,614.16,255.98,3.74149659863946,5.5129792104147,NA,NA,20.850927120876,2024,45,2024,19
"297","Arizona",2024-11-16,0.04,2.588926707,NA,"Total",NA,615.09,280.58,4.76190476190476,6.67967974918217,NA,NA,20.2485260691413,2024,46,2024,20
"298","Arizona",2024-11-16,0.04,2.588926707,NA,"Total",NA,620.57,280.58,4.42176870748299,6.34260159609245,NA,NA,20.2827359577727,2024,46,2024,20
"299","Arizona",2024-11-23,0.06,3.024860714,NA,"Total",11,832.27,296.35,4.76190476190476,6.34260159609245,NA,NA,22.6742483966856,2024,47,2024,21
"300","Arizona",2024-11-23,0.06,3.024860714,NA,"Total",11,827.85,296.35,5.4421768707483,6.67967974918217,NA,NA,25.0070996483618,2024,47,2024,21
"301","Arizona",2024-11-30,0.08,2.882812799,NA,"Total",19,891.52,240.1,6.80272108843537,6.90692189941459,NA,8.05500982318271,27.9779872524306,2024,48,2024,22
"302","Arizona",2024-11-30,0.08,2.882812799,NA,"Total",19,890.3,240.1,7.48299319727891,6.7970858965573,NA,9.62671905697446,28.61426925156,2024,48,2024,22
"303","Arizona",2024-12-07,0.11,3.024860714,NA,"Total",21,1041.34,271.31,9.18367346938776,6.7970858965573,NA,11.5913555992141,30.9551247399994,2024,49,2024,23
"304","Arizona",2024-12-07,0.11,3.024860714,NA,"Total",21,1042.32,271.31,10.2040816326531,6.90692189941459,NA,11.9842829076621,32.60860269052,2024,49,2024,23
"305","Arizona",2024-12-14,0.13,2.991675205,NA,"Total",31,1169.66,289.69,11.9047619047619,6.99109780257001,NA,14.3418467583497,35.6717034879832,2024,50,2024,24
"306","Arizona",2024-12-14,0.13,2.991675205,NA,"Total",31,1169.86,289.69,12.5850340136054,6.96543770286812,NA,16.3064833005894,37.08088774661,2024,50,2024,24
"307","Arizona",2024-12-21,0.22,2.476016152,NA,"Total",58,1378.65,272.29,16.3265306122449,6.54105348800623,NA,23.5756385068762,40.7686479528342,2024,51,2024,25
"308","Arizona",2024-12-21,0.22,2.476016152,NA,"Total",58,1385.85,272.29,19.3877551020408,6.14232937284621,NA,28.8801571709234,43.1391081525893,2024,51,2024,25
"309","Arizona",2024-12-28,0.37,2.808403177,NA,"Total",98,1613.75,174.39,27.5510204081633,6.00061756390435,NA,42.0432220039293,48.0062323399673,2024,52,2024,26
"310","Arizona",2024-12-28,0.37,2.808403177,NA,"Total",98,1636.11,174.39,32.6530612244898,6.25762987012249,NA,49.901768172888,50.8292060345366,2024,52,2024,26
"311","Arizona",2025-01-04,0.46,3.276024381,NA,"Total",125,1701.46,225.92,40.8163265306122,6.87622188624822,NA,63.0648330058939,54.2897774931827,2025,1,2024,27
"312","Arizona",2025-01-04,0.46,3.276024381,NA,"Total",125,1706.46,225.92,43.8775510204082,7.2378015961558,NA,68.3693516699411,55.3063155621003,2025,1,2024,27
"313","Arizona",2025-01-11,0.47,3.024860714,NA,"Total",107,1637.94,256.1,47.2789115646258,7.40517350479955,NA,70.1375245579568,55.3263809775476,2025,2,2024,28
"314","Arizona",2025-01-11,0.47,3.024860714,NA,"Total",107,1635.19,256.1,47.6190476190476,7.21096570353572,NA,66.6011787819254,54.5997497853658,2025,2,2024,28
"315","Arizona",2025-01-18,0.38,3.301679044,NA,"Total",106,1615.44,249.44,44.8979591836735,7.23080271162254,NA,62.8683693516699,53.6017420727903,2025,3,2024,29
"316","Arizona",2025-01-18,0.38,3.301679044,NA,"Total",106,1607.06,249.44,41.8367346938775,7.44484752097319,NA,62.671905697446,53.263151893002,2025,3,2024,29
"317","Arizona",2025-01-25,NA,2.822998396,NA,"Total",44,1516.87,168.36,NA,7.28876110367781,NA,50.2946954813359,51.9658076549012,2025,4,2024,30
"318","Arizona",2025-01-25,NA,2.822998396,NA,"Total",44,1521.09,168.36,NA,6.91862987703178,NA,38.1139489194499,50.9312874650363,2025,4,2024,30
"319","Arizona",2025-02-01,NA,NA,NA,NA,NA,1599.57,200.89,NA,NA,NA,NA,50.849161802905,2025,5,2024,31
"320","Arizona",2025-02-01,NA,NA,NA,NA,NA,1590.8,200.89,NA,NA,NA,NA,51.6597826575601,2025,5,2024,31
"321","Arizona",2025-02-08,NA,NA,NA,NA,NA,1536.28,235.12,NA,NA,NA,NA,51.8263365704806,2025,6,2024,32
"322","Arizona",2025-02-08,NA,NA,NA,NA,NA,1545.75,235.12,NA,NA,NA,NA,51.2362159915879,2025,6,2024,32
"323","Arizona",2025-02-15,NA,NA,NA,NA,NA,1550.37,126.8,NA,NA,NA,NA,50.7929128514052,2025,7,2024,33
"324","Arizona",2025-02-15,NA,NA,NA,NA,NA,1545.61,126.8,NA,NA,NA,NA,50.8952135760627,2025,7,2024,33
"325","Arizona",2025-02-22,NA,NA,NA,NA,NA,1469.25,184.74,NA,NA,NA,NA,50.0564134221182,2025,8,2024,34
"326","Arizona",2025-02-22,NA,NA,NA,NA,NA,1505.87,184.74,NA,NA,NA,NA,49.5684839208041,2025,8,2024,34
"327","Arizona",2025-03-01,NA,NA,NA,NA,NA,1267.15,132.74,NA,NA,NA,NA,46.5152513604461,2025,9,2024,35
"328","Arizona",2025-03-01,NA,NA,NA,NA,NA,1335.79,132.74,NA,NA,NA,NA,45.0519014448196,2025,9,2024,35
"329","Arizona",2025-03-08,NA,NA,NA,NA,NA,1069.11,120.27,NA,NA,NA,NA,40.2629556247307,2025,10,2024,36
"330","Arizona",2025-03-08,NA,NA,NA,NA,NA,1082.57,120.27,NA,NA,NA,NA,38.2390898415271,2025,10,2024,36
"331","Arizona",2025-03-15,NA,NA,NA,NA,NA,NA,118.69,NA,NA,NA,NA,NA,2025,11,2024,37
"332","Arkansas",2023-07-01,0.02,1.712178336,NA,"Total",14,280.49,0,NA,NA,NA,NA,NA,2023,26,2022,52
"333","Arkansas",2023-07-08,0.02,1.212629896,NA,"Total",NA,297.84,0,NA,NA,NA,NA,NA,2023,27,2023,1
"334","Arkansas",2023-07-15,0.03,1.4458307,NA,"Total",NA,222.76,0,1.06060606060606,7.25901641844308,NA,NA,5.07204534316984,2023,28,2023,2
"335","Arkansas",2023-07-22,0.03,1.063509333,NA,"Total",NA,375.08,0,1.21212121212121,6.181668457156,NA,NA,5.67093531684376,2023,29,2023,3
"336","Arkansas",2023-07-29,0.03,1.267853022,NA,"Total",NA,422.37,0,1.36363636363636,6.27338630082796,NA,NA,6.45938830787465,2023,30,2023,4
